Region,country,article_name,rev_id,article_quality,population
EUROPE,Austria,Josef Siegele,760195376.0,,8.8
EUROPE,Austria,Stefanie Nauheimer,760278637.0,Stub,8.8
EUROPE,Austria,Heinrich Clam-Martinic,760452466.0,Stub,8.8
EUROPE,Austria,Magnus Brunner,762791036.0,Stub,8.8
EUROPE,Austria,Erhard Busek,764156226.0,C,8.8
EUROPE,Austria,Franz Olah,764667405.0,Start,8.8
EUROPE,Austria,Ludwig Draxler,764697273.0,Stub,8.8
EUROPE,Austria,Rudolf Hundstorfer,765487881.0,Start,8.8
EUROPE,Austria,Susanne Riess-Passer,766442869.0,Start,8.8
EUROPE,Austria,Gerhard Dörfler,767183756.0,Stub,8.8
EUROPE,Austria,Ursula Plassnik,767444409.0,Start,8.8
EUROPE,Austria,Patrick Ortlieb,768556738.0,Start,8.8
EUROPE,Austria,Amalie Seidel,769054576.0,Stub,8.8
EUROPE,Austria,Muzio Tommasini,769095989.0,Start,8.8
EUROPE,Austria,Rudi Vouk,769272936.0,Start,8.8
EUROPE,Austria,Franz Jetzinger,769288465.0,Start,8.8
EUROPE,Austria,Baron Heinrich Karl von Haymerle,769293189.0,Stub,8.8
EUROPE,Austria,Richard Steidle,769639218.0,B,8.8
EUROPE,Austria,Mahsa Abdolzadeh,770087618.0,Start,8.8
EUROPE,Austria,Josef Strobach,770324039.0,Stub,8.8
EUROPE,Austria,Eva Nowotny,770458570.0,Stub,8.8
EUROPE,Austria,Konstantin Jireček,770759402.0,C,8.8
EUROPE,Austria,Ernst Bareuther,773165918.0,Stub,8.8
EUROPE,Austria,Emil Sax,773854716.0,Stub,8.8
EUROPE,Austria,Walter Breisky,774160690.0,Stub,8.8
EUROPE,Austria,Bruno Pittermann,774776251.0,Stub,8.8
EUROPE,Austria,Eleonora Hiltl,775537796.0,Stub,8.8
EUROPE,Austria,Count Friedrich Wilhelm von Haugwitz,776328153.0,C,8.8
EUROPE,Austria,Thomas Prinzhorn,776378060.0,Start,8.8
EUROPE,Austria,Josef Pröll,776845922.0,Start,8.8
EUROPE,Austria,Madeleine Petrovic,777189122.0,Start,8.8
EUROPE,Austria,Joseph Buttinger,777479429.0,Start,8.8
EUROPE,Austria,Joseph Kenner,777507938.0,Stub,8.8
EUROPE,Austria,Jakob Ehrlich,778740390.0,Start,8.8
EUROPE,Austria,Anna Boschek,779537752.0,Stub,8.8
EUROPE,Austria,Gabi Burgstaller,779538079.0,Start,8.8
EUROPE,Austria,Rudolf Auspitz,781553400.0,Stub,8.8
EUROPE,Austria,Eduard Herbst,781624792.0,Start,8.8
EUROPE,Austria,Felix Pino von Friedenthal,781850437.0,Stub,8.8
EUROPE,Austria,Heinrich Alfred Barb,782642803.0,Start,8.8
EUROPE,Austria,Karl Lütgendorf,782655564.0,Stub,8.8
EUROPE,Austria,Andreas Bolek,782957855.0,Start,8.8
EUROPE,Austria,Citizens' Ministry,783342247.0,C,8.8
EUROPE,Austria,Count Manfred von Clary-Aldringen,783357588.0,C,8.8
EUROPE,Austria,Grete Rehor,784112109.0,Stub,8.8
EUROPE,Austria,Ingo Appelt,784669247.0,Stub,8.8
EUROPE,Austria,"Joseph Hormayr, Baron zu Hortenburg",785992233.0,Start,8.8
EUROPE,Austria,Julius Tandler,786155500.0,Start,8.8
EUROPE,Austria,Horst Rosenkranz,786709527.0,Start,8.8
EUROPE,Austria,Józef Kożdoń,786964819.0,C,8.8
EUROPE,Austria,Josef Pühringer,787128511.0,Stub,8.8
EUROPE,Austria,Ludwig von Flotow,787171897.0,Stub,8.8
EUROPE,Austria,Jörg Mauthe,787270579.0,C,8.8
EUROPE,Austria,Michael Häupl,787636111.0,Start,8.8
EUROPE,Austria,Friedrich Rainer,787670272.0,Start,8.8
EUROPE,Austria,Albert Rohan,787831665.0,Start,8.8
EUROPE,Austria,Olga Rudel-Zeynek,787883775.0,Stub,8.8
EUROPE,Austria,Gerhard Pfanzelter,787992950.0,Start,8.8
EUROPE,Austria,Alexander Zach,788387147.0,Stub,8.8
EUROPE,Austria,Hans Jörg Schelling,788399479.0,Start,8.8
EUROPE,Austria,Emil Steinbach,788461844.0,Stub,8.8
EUROPE,Austria,Alev Korun,788576375.0,Stub,8.8
EUROPE,Austria,Ulrich Habsburg-Lothringen,788609740.0,Start,8.8
EUROPE,Austria,Carl Vaugoin,788638984.0,Stub,8.8
EUROPE,Austria,Sabine Oberhauser,788679073.0,Start,8.8
EUROPE,Austria,Gerhard Hager,788779730.0,Start,8.8
EUROPE,Austria,Mercedes Echerer,788779798.0,Stub,8.8
EUROPE,Austria,Eva Lichtenberger,788780040.0,Stub,8.8
EUROPE,Austria,Karin Resetarits,788780135.0,Start,8.8
EUROPE,Austria,Karin Scheele,788780140.0,Stub,8.8
EUROPE,Austria,Maria Berger,788780153.0,Start,8.8
EUROPE,Austria,Erwin Angerer,789271334.0,Stub,8.8
EUROPE,Austria,Dagmar Belakowitsch-Jenewein,789271359.0,Stub,8.8
EUROPE,Austria,Reinhard Eugen Bösch,789271363.0,Stub,8.8
EUROPE,Austria,Hermann Brückl,789271368.0,Stub,8.8
EUROPE,Austria,Gerhard Deimek,789271383.0,Stub,8.8
EUROPE,Austria,Rudolf Edlinger,789271393.0,Stub,8.8
EUROPE,Austria,Felix Frank,789271396.0,Stub,8.8
EUROPE,Austria,Franz Fischler,789271408.0,Start,8.8
EUROPE,Austria,Hubert Fuchs,789271413.0,Stub,8.8
EUROPE,Austria,Raimund Grübl,789271418.0,Stub,8.8
EUROPE,Austria,Harald Haas (Pirate Party),789271422.0,,8.8
EUROPE,Austria,Christian Hafenecker,789271426.0,Stub,8.8
EUROPE,Austria,Roman Haider,789271430.0,Stub,8.8
EUROPE,Austria,Ferdinand Hanusch,789271433.0,Stub,8.8
EUROPE,Austria,Ursula Haubner,789271437.0,Stub,8.8
EUROPE,Austria,Gerald Hauser,789271439.0,Stub,8.8
EUROPE,Austria,Eduard Heinl,789271440.0,Stub,8.8
EUROPE,Austria,Werner Herbert,789271444.0,Stub,8.8
EUROPE,Austria,Christian Höbart,789271448.0,Stub,8.8
EUROPE,Austria,Johannes Hübner,789271460.0,Stub,8.8
EUROPE,Austria,Harald Jannach,789271465.0,Stub,8.8
EUROPE,Austria,Hans-Jörg Jenewein,789271468.0,Stub,8.8
EUROPE,Austria,Andreas Karlsböck,789271470.0,Stub,8.8
EUROPE,Austria,Axel Kassegger,789271473.0,Stub,8.8
EUROPE,Austria,Herbert Kickl,789271476.0,Stub,8.8
EUROPE,Austria,Anneliese Kitzmüller,789271479.0,Stub,8.8
EUROPE,Austria,Wolfgang Klinger,789271487.0,Stub,8.8
EUROPE,Austria,Gerd Krusche,789271494.0,Stub,8.8
EUROPE,Austria,Günther Kumpitsch,789271499.0,Stub,8.8
EUROPE,Austria,Christoph Längle,789271501.0,Stub,8.8
EUROPE,Austria,David Lasar,789271506.0,Stub,8.8
EUROPE,Austria,Christian Lausch,789271507.0,Stub,8.8
EUROPE,Austria,Jessi Lintl,789271511.0,Stub,8.8
EUROPE,Austria,Siegfried Ludwig,789271513.0,Stub,8.8
EUROPE,Austria,Arnd Meißl,789271533.0,Stub,8.8
EUROPE,Austria,Wendelin Mölzer,789271539.0,Stub,8.8
EUROPE,Austria,Edith Mühlberghuber,789271541.0,Stub,8.8
EUROPE,Austria,Monika Mühlwerth,789271544.0,Stub,8.8
EUROPE,Austria,Siegfried Nagl,789271548.0,Stub,8.8
EUROPE,Austria,Werner Neubauer,789271552.0,Stub,8.8
EUROPE,Austria,Reinhard Pisec,789271562.0,Stub,8.8
EUROPE,Austria,Baron Ignaz von Plener,789271569.0,Stub,8.8
EUROPE,Austria,Rudolf Pöder,789271573.0,Stub,8.8
EUROPE,Austria,Michael Raml,789271580.0,Stub,8.8
EUROPE,Austria,Walter Rauch,789271589.0,Stub,8.8
EUROPE,Austria,Josef Riemer,789271593.0,Stub,8.8
EUROPE,Austria,Bernhard Rösch,789271601.0,Stub,8.8
EUROPE,Austria,Walter Rosenkranz,789271607.0,Stub,8.8
EUROPE,Austria,Peter Samt,789271612.0,Stub,8.8
EUROPE,Austria,Thomas Schellenbacher,789271622.0,Stub,8.8
EUROPE,Austria,Thomas Schererbauer,789271627.0,Stub,8.8
EUROPE,Austria,Heinrich Schmelz,789271634.0,Stub,8.8
EUROPE,Austria,Heide Schmidt,789271641.0,Start,8.8
EUROPE,Austria,Philipp Schrangl,789271647.0,Stub,8.8
EUROPE,Austria,Adolf Stand,789271658.0,Stub,8.8
EUROPE,Austria,Harald Stefan,789271676.0,Stub,8.8
EUROPE,Austria,Petra Steger,789271680.0,Stub,8.8
EUROPE,Austria,Kurt Steyrer,789271683.0,Stub,8.8
EUROPE,Austria,Terezija Stoisits,789271685.0,Start,8.8
EUROPE,Austria,Stephan Tauschitz,789271708.0,Stub,8.8
EUROPE,Austria,Bernhard Themessl,789271710.0,Stub,8.8
EUROPE,Austria,Peter Westenthaler,789271723.0,Stub,8.8
EUROPE,Austria,Peter Wurm,789271729.0,Stub,8.8
EUROPE,Austria,Wolfgang Zanger,789271733.0,Stub,8.8
EUROPE,Austria,Albert Apponyi,789294359.0,C,8.8
EUROPE,Austria,Franziska Donner,789497885.0,C,8.8
EUROPE,Austria,Prince Felix of Schwarzenberg,789662486.0,C,8.8
EUROPE,Austria,"Theodor Franz, Count Baillet von Latour",789945028.0,Start,8.8
EUROPE,Austria,"Maximilian Anton Karl, Count Baillet de Latour",789945080.0,Start,8.8
EUROPE,Austria,Hilde Zach,790410826.0,Stub,8.8
EUROPE,Austria,Rosa Ecker,790410853.0,Stub,8.8
EUROPE,Austria,Maria Fekter,790422951.0,Start,8.8
EUROPE,Austria,Baron Anton von Doblhoff-Dier,790649464.0,Stub,8.8
EUROPE,Austria,Ernst Streeruwitz,790655625.0,Stub,8.8
EUROPE,Austria,Erich Bielka,790656951.0,Stub,8.8
EUROPE,Austria,Erwin Lanc,790657072.0,Stub,8.8
EUROPE,Austria,Ignaz Czapka,790845097.0,Stub,8.8
EUROPE,Austria,Johann Kaspar von Seiller,790845222.0,Stub,8.8
EUROPE,Austria,Rudolf Prikryl,790853155.0,Start,8.8
EUROPE,Austria,Marilies Flemming,790979017.0,Start,8.8
EUROPE,Austria,Ernst Strasser,790979710.0,Start,8.8
EUROPE,Austria,Walter Pfrimer,791231315.0,B,8.8
EUROPE,Austria,Elmar Lichtenegger,791265773.0,Start,8.8
EUROPE,Austria,Liese Prokop,791282875.0,Start,8.8
EUROPE,Austria,Leopold Poetsch,791639312.0,Stub,8.8
EUROPE,Austria,Margot Klestil-Löffler,791908476.0,Start,8.8
EUROPE,Austria,Andreas Zelinka,792114738.0,Start,8.8
EUROPE,Austria,Wladimir von Pawlowski,793211851.0,Stub,8.8
EUROPE,Austria,"Leopold, Count von Thun und Hohenstein",793216415.0,C,8.8
EUROPE,Austria,Rudolf Kirchschläger,793991094.0,C,8.8
EUROPE,Austria,Christoph Matznetter,794211700.0,Start,8.8
EUROPE,Austria,Hartmann Lauterbacher,794330078.0,C,8.8
EUROPE,Austria,Christoph Chorherr,794504848.0,Stub,8.8
EUROPE,Austria,Count Leopold Berchtold,795346991.0,B,8.8
EUROPE,Austria,Julius Anton Glaser,796342862.0,C,8.8
EUROPE,Austria,Joseph Unger,796342999.0,Start,8.8
EUROPE,Austria,"Eduard Taaffe, 11th Viscount Taaffe",796545469.0,C,8.8
EUROPE,Austria,Maximilian Ulrich von Kaunitz,796702613.0,Start,8.8
EUROPE,Austria,Count Karl Sigmund von Hohenwart,797037653.0,B,8.8
EUROPE,Austria,Gertraud Wagner-Schöppl,797051931.0,Stub,8.8
EUROPE,Austria,Count Wenzel Chotek of Chotkow and Wognin,797396001.0,Start,8.8
EUROPE,Austria,"Georg Adam, Prince of Starhemberg",797485827.0,C,8.8
EUROPE,Austria,Frank Stronach,797686709.0,C,8.8
EUROPE,Austria,Richard Schmitz,798228125.0,Stub,8.8
EUROPE,Austria,Johann Anton von Pergen,798419974.0,C,8.8
EUROPE,Austria,Leopold Hasner von Artha,798874122.0,Stub,8.8
EUROPE,Austria,Anton von Schmerling,798988520.0,C,8.8
EUROPE,Austria,"Franz Stadion, Count von Warthausen",799423460.0,Stub,8.8
EUROPE,Austria,Barbara Prammer,799512099.0,Start,8.8
EUROPE,Austria,Käthe Leichter,799626262.0,C,8.8
EUROPE,Austria,Cesare Battisti (politician),799689842.0,C,8.8
EUROPE,Austria,Heinz Nittel,799719061.0,Stub,8.8
EUROPE,Austria,Robert Lichal,800555598.0,Start,8.8
EUROPE,Austria,Edith Klestil,801058666.0,Stub,8.8
EUROPE,Austria,Theresia Haidlmayr,801086709.0,Stub,8.8
EUROPE,Austria,Elisabeth Grossmann,801185447.0,Stub,8.8
EUROPE,Austria,"Wenzel Anton, Prince of Kaunitz-Rietberg",801397034.0,C,8.8
EUROPE,Austria,Hans Peter Haselsteiner,802307911.0,Start,8.8
EUROPE,Austria,Ewald Nowotny,802412133.0,Start,8.8
EUROPE,Austria,Heinrich Ritter von Kogerer,802423135.0,Stub,8.8
EUROPE,Austria,Anton Füster,802500507.0,Start,8.8
EUROPE,Austria,Karin Gastinger,802655774.0,Stub,8.8
EUROPE,Austria,Friedrich Adler (politician),802737930.0,C,8.8
EUROPE,Austria,Fanny von Starhemberg,802749581.0,Start,8.8
EUROPE,Austria,Carmen Schimanek,802973373.0,Stub,8.8
EUROPE,Austria,Ferdinand Mannlicher,803753326.0,C,8.8
EUROPE,Austria,Ludwig von Cobenzl,803932580.0,Start,8.8
EUROPE,Austria,Karl Seitz,804128826.0,C,8.8
EUROPE,Austria,Johann Georg von Hahn,804167074.0,Start,8.8
EUROPE,Austria,Franz Koritschoner,804293961.0,Stub,8.8
EUROPE,Austria,Rudolfine Steindling,804295688.0,Start,8.8
EUROPE,Austria,Friedrich von Wieser,804309588.0,C,8.8
EUROPE,Austria,Gabriele Heinisch-Hosek,804589528.0,C,8.8
EUROPE,Austria,Ernst Seidler von Feuchtenegg,804952212.0,Stub,8.8
EUROPE,Austria,Ernest von Koerber,804953812.0,C,8.8
EUROPE,Austria,Richard von Coudenhove-Kalergi,805037195.0,C,8.8
EUROPE,Austria,Siegfried Nasko,805061980.0,Start,8.8
EUROPE,Austria,Faika El-Nagashi,805275246.0,Stub,8.8
EUROPE,Austria,Gerhard Skiba,805364149.0,Start,8.8
EUROPE,Austria,Stefan Petzner,805468545.0,C,8.8
EUROPE,Austria,Barbara Rosenkranz,805481251.0,C,8.8
EUROPE,Austria,Werner Faymann,805569890.0,GA,8.8
EUROPE,Austria,Fritz Neugebauer,805576965.0,Stub,8.8
EUROPE,Austria,Julian Schmid,805695788.0,Start,8.8
EUROPE,Austria,Wolfgang Schüssel,805858797.0,C,8.8
EUROPE,Austria,Walter Schwimmer,805911917.0,Start,8.8
EUROPE,Austria,Herbert Haupt,805924903.0,Stub,8.8
EUROPE,Austria,Ulrike Lunacek,806103407.0,C,8.8
EUROPE,Austria,Johanna Mikl-Leitner,806103560.0,Start,8.8
EUROPE,Austria,Prince Carl of Solms-Braunfels,806208184.0,C,8.8
EUROPE,Austria,Eva Glawischnig-Piesczek,806266674.0,Start,8.8
EUROPE,Austria,Engelbert Dollfuss,806472203.0,C,8.8
EUROPE,Austria,Peter Pilz,806640333.0,Start,8.8
EUROPE,Austria,Muna Duzdar,806697973.0,Start,8.8
EUROPE,Austria,Christian Kern,806875042.0,GA,8.8
EUROPE,Austria,Mirjam Jäger-Fischer,806914585.0,Stub,8.8
EUROPE,Austria,Alexander Van der Bellen,806915201.0,GA,8.8
EUROPE,Austria,Sebastian Kurz,806959295.0,C,8.8
EUROPE,Austria,Georg Ritter von Schönerer,807043819.0,B,8.8
EUROPE,Austria,Heinz-Christian Strache,807088068.0,C,8.8
EUROPE,Austria,Bruno Kreisky,807106756.0,C,8.8
EUROPE,Austria,Martin Sellner,807245547.0,Start,8.8
EUROPE,Austria,Count Karl Ferdinand von Buol,807253396.0,Start,8.8
EUROPE,Austria,Julius Deutsch,807343840.0,Start,8.8
EUROPE,Austria,Franz Vranitzky,807416393.0,C,8.8
ASIA,Israel,Leo Goldhammer,699340192.0,Start,8.5
ASIA,Israel,Uriel Yitzhaki,704893591.0,Stub,8.5
ASIA,Israel,Khaled Aghbariyya,709508670.0,,8.5
ASIA,Israel,Mordechai Shatner,712678901.0,Start,8.5
ASIA,Israel,Saadia Kobashi,713004246.0,Stub,8.5
ASIA,Israel,Alexander Zaïd,713039749.0,Start,8.5
ASIA,Israel,Herzl Rosenblum,713049541.0,Start,8.5
ASIA,Israel,Zvi Segal,713056955.0,Stub,8.5
ASIA,Israel,Women in governments of Israel,713489195.0,Start,8.5
ASIA,Israel,Hashem Abd al-Rahman,713590049.0,Stub,8.5
ASIA,Israel,Yossi Brodny,714223697.0,Stub,8.5
ASIA,Israel,Meir Yitzhak Halevi,717643298.0,Stub,8.5
ASIA,Israel,Shlomo Cohen,717919716.0,Start,8.5
ASIA,Israel,Ofer Lifschitz,720936344.0,Stub,8.5
ASIA,Israel,Pe'er Visner,720936383.0,Start,8.5
ASIA,Israel,Uri Amit,723475903.0,Start,8.5
ASIA,Israel,Shlomo Deri,725394110.0,Stub,8.5
ASIA,Israel,"Full Yisrael Beiteinu list for Israeli legislative election, 2015",727781780.0,Stub,8.5
ASIA,Israel,"Full Yesh Atid list for Israeli legislative election, 2015",727781798.0,Stub,8.5
ASIA,Israel,"Full Likud list for Israeli legislative election, 2015",727781825.0,Start,8.5
ASIA,Israel,"Full Kulanu list for Israeli legislative election, 2015",727781842.0,Stub,8.5
ASIA,Israel,"Full Jewish Home list for Israeli legislative election, 2015",727783295.0,Stub,8.5
ASIA,Israel,Wolf Gold,731597504.0,Start,8.5
ASIA,Israel,Moti Sasson,732812918.0,Stub,8.5
ASIA,Israel,Ben-Zion Sternberg,735842341.0,Start,8.5
ASIA,Israel,Hanoch Zeibert,738112080.0,Stub,8.5
ASIA,Israel,Motti Malka,739126835.0,Stub,8.5
ASIA,Israel,"Full Zionist Union list for Israeli legislative election, 2015",739516679.0,Stub,8.5
ASIA,Israel,Carmel Eliash,739727249.0,Stub,8.5
ASIA,Israel,Manya Shochat,740466812.0,C,8.5
ASIA,Israel,Aryeh Gur'el,740924025.0,Stub,8.5
ASIA,Israel,Nahum Hofree,743163391.0,Stub,8.5
ASIA,Israel,Ran Kunik,743847536.0,Stub,8.5
ASIA,Israel,Joseph Berger-Barzilai,744389434.0,Start,8.5
ASIA,Israel,David Bloch-Blumenfeld,749283255.0,Stub,8.5
ASIA,Israel,Eliyahu Berligne,756208615.0,Start,8.5
ASIA,Israel,Eliyahu Dobkin,756208683.0,Start,8.5
ASIA,Israel,Etai Pinkas,756705997.0,B,8.5
ASIA,Israel,Ze'ev Zrizi,756783668.0,Stub,8.5
ASIA,Israel,Sarhan Bader,757962351.0,Stub,8.5
ASIA,Israel,Zvi Lurie,757976422.0,Start,8.5
ASIA,Israel,Binyamin Eliav,758839819.0,Stub,8.5
ASIA,Israel,Tzvi Avisar,760021311.0,C,8.5
ASIA,Israel,David Tuviyahu,761322331.0,Stub,8.5
ASIA,Israel,List of female cabinet ministers of Israel,763241681.0,Start,8.5
ASIA,Israel,Zeev Schwartz,765662083.0,,8.5
ASIA,Israel,Arieh Dulzin,765827651.0,Start,8.5
ASIA,Israel,Eleonora Shifrin,766165858.0,Stub,8.5
ASIA,Israel,Itamar Shimoni,766504105.0,Start,8.5
ASIA,Israel,Shlomo Lahiani,768946013.0,Start,8.5
ASIA,Israel,Uri Lupolianski,768946163.0,Start,8.5
ASIA,Israel,Israel Sadan,768946527.0,Stub,8.5
ASIA,Israel,Dov Zur,770760846.0,Stub,8.5
ASIA,Israel,Juma Azbarga,774583901.0,Start,8.5
ASIA,Israel,Haim Arlosoroff,775055838.0,FA,8.5
ASIA,Israel,Zeev Boker,775844701.0,Stub,8.5
ASIA,Israel,Yoel Alroy,776675742.0,Stub,8.5
ASIA,Israel,Yehuda Etzion,776685256.0,Start,8.5
ASIA,Israel,Interim and Acting President of Israel,777386366.0,Start,8.5
ASIA,Israel,Yeruham Zeisel,778189002.0,Start,8.5
ASIA,Israel,Ruth Rasnic,778809665.0,Start,8.5
ASIA,Israel,Jeremy Gimpel,779024727.0,Start,8.5
ASIA,Israel,Abdullah Nimar Darwish,780498278.0,Start,8.5
ASIA,Israel,Assembly of Representatives (Mandatory Palestine),782600950.0,Start,8.5
ASIA,Israel,Moshe Flimann,783496449.0,Start,8.5
ASIA,Israel,Paul Eidelberg,784331631.0,Start,8.5
ASIA,Israel,Avraham Krinitzi,785106718.0,Start,8.5
ASIA,Israel,Eliyahu Nawi,785209576.0,Start,8.5
ASIA,Israel,Yoel Lavi,785560178.0,Stub,8.5
ASIA,Israel,Zvi Zilker,786317762.0,Stub,8.5
ASIA,Israel,Henrietta Szold,786981445.0,C,8.5
ASIA,Israel,Meir Bar-Ilan,787217704.0,Start,8.5
ASIA,Israel,Avraham Katznelson,788116124.0,Start,8.5
ASIA,Israel,List of Israeli public officials convicted of crimes or misdemeanors,788183700.0,C,8.5
ASIA,Israel,Joseph Ginat,788213910.0,C,8.5
ASIA,Israel,Anat Biletzki,788278792.0,Start,8.5
ASIA,Israel,Yisrael Peled,788455343.0,Stub,8.5
ASIA,Israel,Alon Tal,788647561.0,C,8.5
ASIA,Israel,Presidency of Shimon Peres,788673100.0,GA,8.5
ASIA,Israel,Tommy Lapid,788766985.0,C,8.5
ASIA,Israel,Eli Yishai,788767007.0,C,8.5
ASIA,Israel,David Levy (Israeli politician),788767245.0,C,8.5
ASIA,Israel,Binyamin Ben-Eliezer,788767249.0,C,8.5
ASIA,Israel,Ophir Pines-Paz,788767264.0,Start,8.5
ASIA,Israel,Senetta Yoseftal,788767271.0,Start,8.5
ASIA,Israel,Amnon Lipkin-Shahak,788767286.0,GA,8.5
ASIA,Israel,Taleb el-Sana,788767305.0,Start,8.5
ASIA,Israel,Yitzhak Mordechai,788767324.0,C,8.5
ASIA,Israel,Limor Livnat,788767353.0,C,8.5
ASIA,Israel,Yosef Burg,788767368.0,C,8.5
ASIA,Israel,Michael Kleiner,788767395.0,Start,8.5
ASIA,Israel,Pinhas Lavon,788767402.0,Start,8.5
ASIA,Israel,Haim Ramon,788767413.0,C,8.5
ASIA,Israel,Matan Vilnai,788767432.0,Start,8.5
ASIA,Israel,Shmuel Dayan,788767452.0,Start,8.5
ASIA,Israel,Yair Sprinzak,788767461.0,Start,8.5
ASIA,Israel,Roman Bronfman,788767492.0,Start,8.5
ASIA,Israel,Marina Solodkin,788767495.0,Start,8.5
ASIA,Israel,Hamad Abu Rabia,788767528.0,Start,8.5
ASIA,Israel,Avraham Hirschson,788767534.0,C,8.5
ASIA,Israel,Haim Oron,788767542.0,Start,8.5
ASIA,Israel,Salah Tarif,788767563.0,Start,8.5
ASIA,Israel,Ze'ev Boim,788767576.0,Start,8.5
ASIA,Israel,Shulamit Aloni,788767586.0,C,8.5
ASIA,Israel,Zerach Warhaftig,788767592.0,Start,8.5
ASIA,Israel,Naomi Chazan,788767635.0,Start,8.5
ASIA,Israel,Nawaf Massalha,788767640.0,Start,8.5
ASIA,Israel,Kalman Kahana,788767667.0,Start,8.5
ASIA,Israel,Ofer Hugi,788767672.0,Start,8.5
ASIA,Israel,Tawfiq Ziad,788767684.0,Start,8.5
ASIA,Israel,Yosef Sprinzak,788767692.0,Start,8.5
ASIA,Israel,Yehuda Meir Abramowicz,788767701.0,Start,8.5
ASIA,Israel,Haim-Moshe Shapira,788767730.0,Start,8.5
ASIA,Israel,Yisrael Yeshayahu,788767734.0,Start,8.5
ASIA,Israel,Mordechai Bentov,788767750.0,Start,8.5
ASIA,Israel,Rachel Cohen-Kagan,788767758.0,Start,8.5
ASIA,Israel,Peretz Bernstein,788767761.0,Start,8.5
ASIA,Israel,Moshe Kol,788767772.0,Start,8.5
ASIA,Israel,Meir Argov,788767778.0,Start,8.5
ASIA,Israel,Avraham Granot,788767779.0,Start,8.5
ASIA,Israel,Nahum Nir,788767781.0,Start,8.5
ASIA,Israel,David-Zvi Pinkas,788767783.0,Start,8.5
ASIA,Israel,Meir David Loewenstein,788767791.0,Start,8.5
ASIA,Israel,Berl Repetur,788767794.0,Start,8.5
ASIA,Israel,Yosef Serlin,788767871.0,Start,8.5
ASIA,Israel,Seif el-Din el-Zoubi,788767913.0,Start,8.5
ASIA,Israel,Avraham Sharir,788767927.0,Start,8.5
ASIA,Israel,Elias Nakhleh,788767939.0,Start,8.5
ASIA,Israel,Peretz Naftali,788768016.0,Start,8.5
ASIA,Israel,Rafael Pinhasi,788768078.0,Start,8.5
ASIA,Israel,Rafael Edri,788768082.0,Start,8.5
ASIA,Israel,Eliezer Shostak,788768094.0,Start,8.5
ASIA,Israel,Uzi Baram,788768123.0,Start,8.5
ASIA,Israel,Yitzhak Rafael,788768131.0,Start,8.5
ASIA,Israel,Akiva Govrin,788768147.0,Start,8.5
ASIA,Israel,David Magen,788768163.0,Start,8.5
ASIA,Israel,Yitzhak Tabenkin,788768176.0,C,8.5
ASIA,Israel,Amnon Cohen,788768195.0,Start,8.5
ASIA,Israel,Abdulmalik Dehamshe,788768200.0,Start,8.5
ASIA,Israel,Yair Peretz,788768202.0,Start,8.5
ASIA,Israel,Efi Oshaya,788768215.0,Stub,8.5
ASIA,Israel,Maxim Levy,788768246.0,Start,8.5
ASIA,Israel,Muhamad Kanan,788768255.0,Start,8.5
ASIA,Israel,Ilan Gilon,788768292.0,C,8.5
ASIA,Israel,Gennady Riger,788768294.0,Stub,8.5
ASIA,Israel,Shafik Assad,788768298.0,Stub,8.5
ASIA,Israel,Tawfik Khatib,788768304.0,Stub,8.5
ASIA,Israel,Yigal Bibi,788768318.0,Start,8.5
ASIA,Israel,Hussniya Jabara,788771482.0,Start,8.5
ASIA,Israel,Moshe Peled (politician),788771500.0,Start,8.5
ASIA,Israel,Rafik Haj Yahia,788771516.0,Stub,8.5
ASIA,Israel,David Re'em,788771523.0,Stub,8.5
ASIA,Israel,Abdulwahab Darawshe,788771539.0,Start,8.5
ASIA,Israel,Walid Haj Yahia,788771552.0,Start,8.5
ASIA,Israel,Amin-Salim Jarjora,788771573.0,Start,8.5
ASIA,Israel,Eliezer Preminger,788771576.0,Start,8.5
ASIA,Israel,David Bar-Rav-Hai,788771587.0,Start,8.5
ASIA,Israel,Yeshayahu Foerder,788771604.0,Start,8.5
ASIA,Israel,Yosef Baratz,788771617.0,Stub,8.5
ASIA,Israel,Neta Harpaz,788771626.0,Start,8.5
ASIA,Israel,Avraham Elmalih,788771629.0,Stub,8.5
ASIA,Israel,Eliyahu Eliashar,788771637.0,Start,8.5
ASIA,Israel,Moshe Unna,788771656.0,Start,8.5
ASIA,Israel,Avraham-Haim Shag,788771661.0,Stub,8.5
ASIA,Israel,Aharon-Ya'akov Greenberg,788771664.0,Start,8.5
ASIA,Israel,David Livschitz,788771668.0,Start,8.5
ASIA,Israel,Hanan Rubin,788771691.0,Start,8.5
ASIA,Israel,Ya'akov Riftin,788771699.0,Start,8.5
ASIA,Israel,Eliezer Peri,788771701.0,Start,8.5
ASIA,Israel,Menachem Bader,788771721.0,Start,8.5
ASIA,Israel,Avraham Taviv,788771733.0,Stub,8.5
ASIA,Israel,Efraim Taburi,788771741.0,Stub,8.5
ASIA,Israel,Yehudit Simhonit,788771745.0,Start,8.5
ASIA,Israel,Yisrael Guri,788771789.0,Start,8.5
ASIA,Israel,Eliyahu Hacarmeli,788771793.0,Stub,8.5
ASIA,Israel,Faras Hamdan,788771824.0,Stub,8.5
ASIA,Israel,Salah-Hassan Hanifes,788771827.0,Stub,8.5
ASIA,Israel,Shimon Garidi,788771833.0,Start,8.5
